# Puzzles from the Lichess puzzle database (CC0), chosen by python/puzzles.py.
# id<TAB>fen<TAB>moves (UCI; the first is the opponent's)<TAB>rating<TAB>themes
Vc9nC	r3k2r/pR2pp1p/3p2p1/8/3nnPQ1/P6P/2P2PK1/q6R b kq - 3 20	a1a3 g4d7 e8f8 d7e7 f8g7 e7f7 g7h6 f7g7 h6h5 g7h7 h8h7 b7h7	2213	deflection fork mate middlegame
jQgRq	5rk1/3q1p1p/3p2p1/pp1Q4/7P/1P4R1/r4PP1/4R1K1 b - - 0 22	a5a4 h4h5 d7a7 h5g6 a7f2 g1h2	2214	endgame
zt3BX	8/3Pk3/1K6/3PPBpp/8/8/8/2r5 b - - 6 61	c1f1 d5d6 e7d8 e5e6 f1f5 b6c6 f5e5 e6e7 e5e7 d6e7 d8e7 c6c7	2216	advancedPawn defensiveMove endgame exposedKing sacrifice
yUixa	r1bq1rk1/ppp2p1n/1bnp3Q/3Np3/2B1P3/3P1N2/PPP2PPP/R4RK1 b - - 2 11	c8g4 d5b6 a7b6 h6g6 g8h8 g6g4	2218	middlegame pin
s07lo	2rqr1k1/pp3pp1/2n1bn1p/1Bbp4/7B/2N2N2/PPPQ1PPP/3R1RK1 w - - 4 13	c3d5 d8d5 h4f6 d5d2	2218	middlegame
BbqsC	r1bqr2k/1pp1bQpp/p1n5/4p1B1/2B1n3/3P3P/PPP1NPP1/2KR3R w - - 1 13	g5e7 e8e7 d3e4 e7f7 d1d8 c6d8 c4f7 d8f7	2218	middlegame
CDFVX	4rr1k/pp2p1bp/1qp3p1/4n3/3PQ3/2P3PP/PP3P2/RNB1R1K1 w - - 1 17	d4e5 b6f2 g1h1 f2g3 e4e3 f8f3	2219	kingsideAttack middlegame
ojmEb	rq2k1nr/1p2bppp/p1n5/1N1Bp3/5B2/1Q4P1/PP3P1P/R3R1K1 b kq - 0 16	a6b5 d5c6 b7c6 f4e5 b8c8 e5g7	2220	middlegame
45zOy	4r1k1/1p3p1p/6p1/3P4/Q2p4/5q2/PP3P1P/3R2K1 w - - 0 27	a4d4 e8e4 d4d3 e4e1 d1e1 f3d3	2220	deflection endgame
nGCSR	r2k3r/p2p1Qpp/1pqP1p2/2p5/8/5P2/P4P1P/K1R1R3 b - - 3 23	c6d6 c1d1 h8f8 f7g7 d8c7 d1d6	2221	endgame
t7Ln8	6K1/4kp2/6p1/6P1/5P2/8/8/8 b - - 4 58	e7e6 g8f8 f7f6 f8g7 f6g5 f4g5 e6f5 g7h6	2222	endgame pawnEndgame zugzwang
1PyUW	2r1r1k1/5ppp/bp4n1/p7/2q5/2N2RB1/PPQ3PP/3R3K b - - 3 26	e8e2 c2e2 c4e2 c3e2 a6e2 f3c3	2224	clearance middlegame
4h6p6	8/p7/1p5k/3p3P/2pP2K1/2P1P3/P7/8 w - - 1 34	g4f5 b6b5 a2a3 a7a5 e3e4 b5b4 e4d5 b4b3 d5d6 b3b2 d6d7 b2b1q	2224	advancedPawn endgame pawnEndgame promotion quietMove
zopqp	6rk/1pp5/3p4/3P4/8/1P5p/Pq3R1K/5Q2 b - - 5 39	g8g2 f1g2 h3g2 f2b2 g2g1q h2g1	2224	endgame
bKCOH	4r1k1/3r1pp1/pP1P3p/3P1q2/3Q4/8/1B3PPP/5R1K b - - 4 26	f5f6 d4g4 f6b2 g4d7	2225	endgame
lgiFi	3r1k1r/2q2ppp/p3Pn2/2p5/B1PPb3/1Q6/PB4Pb/4RR1K b - - 3 23	h2g3 e1e4 f6e4 f1f7 c7f7 e6f7	2228	advancedPawn fork middlegame
8vFQx	8/5k2/3R2p1/2P5/1PK5/4p2P/6P1/4r3 w - - 2 46	c5c6 e1c1 c4d3 c1d1 d3e3 d1d6	2230	endgame rookEndgame skewer
XBfwP	8/8/7K/4pkp1/7p/5P1P/8/8 b - - 1 59	g5g4 f3g4 f5f4 g4g5 e5e4 g5g6 e4e3 g6g7 e3e2 g7g8q e2e1q g8g5 f4f3 g5g4 f3e3 g4e6 e3d2 e6e1	2230	advancedPawn endgame pawnEndgame promotion quietMove
zfLJO	8/2k5/2p1PK1p/1p3R2/1P2r3/2P5/8/8 w - - 7 53	f5e5 e4e5 f6e5 c7d8 e5f6 d8e8 e6e7 h6h5	2232	defensiveMove endgame rookEndgame
4TOXr	5rk1/ppQ3pp/2n5/1N2p3/2P1P3/1P2qpPb/P4P1P/3R2KB w - - 1 23	c7b7 e3e2 b5c3 c6d4	2232	middlegame
4t3of	2kr2r1/ppp2p1p/2npqnpQ/3Np3/4P3/3P3P/PPP1BPP1/R3K2R b KQ - 1 16	f6d5 e2g4 f7f5 g4f5 e6f5 e4f5	2233	middlegame pin
3Mo8G	8/7P/5R2/p1k5/4pp1r/P1K5/8/8 w - - 3 55	h7h8q h4h8 f6f5 c5d6 f5f4 d6e5	2236	endgame hangingPiece
w2TuP	1k4rr/1n2q3/R2p1p2/3Pp3/4Pn2/2N1B2B/1PP2Q1K/5R2 w - - 1 34	e3f4 h8h3 h2h3 e7d7 h3h2 d7h7 f4h6 h7h6 f2h4 h6h4	2238	attraction exposedKing mate middlegame sacrifice
pBoYl	8/8/8/pBk5/P2p4/3K1bP1/5P2/8 w - - 4 57	b5c4 f3e4 d3e4 c5c4 f2f4 d4d3	2239	deflection endgame
rCuIV	b5k1/5ppp/p3pn2/2p1N3/N1P5/4QP1P/P3R1PK/1q1r4 w - - 6 28	a4c5 f6h5 e2e1 d1e1 e3e1 b1e1	2240	middlegame quietMove
7Vb4o	1r6/1Bnbkppp/1R2p3/4P3/3P1P2/4N1P1/r4K1P/1R6 w - - 0 35	b1b2 a2b2 b6b2 d7c8 b2c2 b8b7	2241	middlegame
6my4K	1B6/rK6/5p2/7p/6kP/8/8/8 w - - 0 56	b7a7 f6f5 a7a6 f5f4 b8c7 f4f3	2247	endgame quietMove
a0vNG	8/1pN2k2/3p3p/4n3/1p3n2/P6P/1Q4PK/1B2q3 w - - 0 35	a3b4 f4e2 b2a2 f7g7 a2e2 e1e2	2247	defensiveMove endgame quietMove
8Puwj	8/4p2p/6P1/2kpp3/2p1r3/2K2RR1/8/8 w - - 1 40	g6g7 e4e2 g3g4 d5d4 g4d4 e5d4	2247	endgame exposedKing mate mateIn3 quietMove rookEndgame
VKe7i	8/2pk4/1p1p4/p2P1K2/P1P5/2P5/8/8 w - - 7 62	f5f6 c7c6 f6f5 c6d5 c4d5 b6b5 f5e4 b5a4	2250	endgame pawnEndgame
MzXqt	4r1k1/p1p4p/1p2P1p1/3P1r2/1qPQ4/5p1P/P5PK/2R1R3 w - - 0 30	g2g4 b4d6 h2h1 d6g3 d4g1 g3h3 g1h2 h3g4	2250	deflection endgame
H5ODK	r2qkr2/p2n1p1p/2B5/4QP2/2P5/8/PP3nPP/2KR4 b q - 1 19	d8e7 c6d7 e8d8 e5a5	2250	mate mateIn2 middlegame
GoYfP	4r3/p1R5/1p1p1k2/3Prbp1/2PR1p2/1P1B1P2/P4KP1/8 w - - 1 40	d3f5 e5e2 f2g1 e2e1 g1h2 f6f5	2255	endgame
L3HWZ	1r2kbnr/pBp1pppp/8/1N3bq1/3P4/5Q2/PP2KPPP/n1B3NR b k - 3 12	g5g6 b7c6 f5d7 c6d7 e8d7 f3d5 g6d6 b5d6	2255	attraction middlegame
39UcJ	3r3k/1p3ppp/p5P1/3pqb1P/3R1N2/1PQ1p3/P1P5/1K6 b - - 3 40	h7h6 d4d5 d8d5 c3e5 d5e5 g6f7	2260	advancedPawn discoveredAttack endgame sacrifice
sREsh	4n1k1/7r/rNP4p/1Q4p1/P2B1q2/6PP/5P1K/8 b - - 0 37	a6b6 g3f4 b6b5 a4b5 e8d6 b5b6	2264	endgame
Hy0DS	4rr1k/pR4p1/3n1q1p/3p3P/3PpBQ1/4P3/P5P1/3R2K1 w - - 1 32	f4e5 e8e5 d4e5 f6f2 g1h2 d6b7	2266	middlegame sacrifice
tsnq4	2krr3/1pp3pp/p1n2n2/2Q5/4Pq2/1P5P/PBPN4/2KR3R b - - 0 20	e8e4 h1f1 f4e3 c5f5 c8b8 b2f6 d8d2 d1d2	2269	middlegame
h0N0U	8/7p/4k1p1/1p3pP1/1PpP1P2/P7/3K4/8 b - - 1 57	e6d5 d2c3 d5e4 a3a4 b5a4 c3c4 e4f4 b4b5	2269	defensiveMove deflection endgame pawnEndgame zugzwang
RXycR	8/5R1P/7r/1k4K1/p7/8/8/8 b - - 1 44	h6h1 f7f5 b5b4 f5f4 b4b3 f4h4	2271	endgame rookEndgame
24jwY	8/1k6/1Pp1p3/2P1ppp1/1K2P3/5PP1/8/8 w - - 1 44	b4a5 g5g4 f3g4 f5f4 g3f4 e5f4 a5b4 f4f3 b4c3 f3f2	2273	advancedPawn endgame pawnEndgame
1JHR0	2rqr1k1/5p1p/p2npnpQ/1p1p2N1/3P1R2/2P3P1/PP3PBP/4R1K1 w - - 4 23	g2d5 e6d5 e1e8 d6e8	2279	hangingPiece middlegame
LMMPs	8/6pk/p4r1p/1pB5/1Pb5/P1bpR1PP/8/3R2K1 w - - 4 36	h3h4 d3d2 g1g2 f6f1 d1d2 c3d2	2282	advancedPawn endgame
j7OdO	r1b3k1/pp1p1r1p/4p1pQ/3nPp1P/3P1P2/2P2R2/PqB3P1/RN4K1 b - - 0 20	b2a1 h5g6 h7g6 h6g6 g8f8 f3h3	2282	defensiveMove kingsideAttack middlegame
DN5f1	6k1/5pp1/p2Np3/4P1Pp/5q1b/P2P4/1r5P/2R3QK b - - 1 27	f4e5 c1c8 g8h7 g5g6 f7g6 c8h8 h7h8 d6f7 h8h7 f7e5	2284	attraction endgame fork sacrifice
aW2VO	8/p7/8/PP6/2K3k1/6p1/6Rr/8 w - - 1 44	b5b6 h2g2 b6a7 g2c2 c4b5 c2c8	2284	defensiveMove endgame rookEndgame
UTmKe	5rk1/pp1nn2p/2p1rppP/3q4/3P4/P1NQ1N2/1P3PP1/4RRK1 b - - 1 21	d5b3 f3d2 e6e1 d2b3	2285	middlegame
kS1TS	2br4/6pk/p1Q5/5p2/5qP1/2B3p1/PP3PP1/5RK1 w - - 0 29	f2g3 f4e3 g1h2 d8h8	2287	endgame
1rUYN	Q7/P4ppk/3q3p/8/8/r6P/6P1/6RK b - - 0 44	a3a2 a8e4 f7f5 a7a8q a2a8 e4a8	2295	advancedPawn clearance endgame promotion
nFoOH	7r/3k1ppp/1R1bp3/3p4/3P4/2r1B3/5PPP/R5K1 b - - 0 21	h8b8 b6d6 d7d6 e3f4 d6e7 f4b8	2296	attraction endgame sacrifice skewer
ukwr8	2k5/1p1n4/3pQp2/p1pN4/7q/8/5PP1/6K1 b - - 0 37	h4h8 e6d6 h8d8 d5e7 d8e7 d6e7	2299	endgame
4UG9m	4r1k1/pR3p1p/6p1/8/3q4/1P5P/P1Q2PP1/6K1 w - - 1 25	c2c4 e8e1 g1h2 d4f2 c4c8 g8g7 c8c3 g7h6 c3e1 f2e1	2300	deflection endgame
R19yM	8/3P3k/6p1/7p/4p2b/7q/4RP2/3Q1K2 w - - 3 38	f1e1 e4e3 d1d5 e3f2 e2f2 h3e3 e1d1 e3f2	2301	advancedPawn attraction deflection endgame pin
NhcnK	8/4kppp/2p5/p1p5/2P2P2/P1K4P/1P4P1/8 b - - 4 27	f7f5 c3b3 e7d6 b3a4 d6c7 a4a5	2301	endgame pawnEndgame
oNLxn	8/2p5/5RP1/1k4r1/6P1/p4K2/8/8 w - - 0 38	f3f4 g5g6 f6g6 a3a2 g6g8 a2a1q	2303	advancedPawn endgame promotion rookEndgame sacrifice
PQvSf	5r1k/2pq2pn/pbnp2Qp/1p2pr2/1P1P4/2P4P/P1B2PP1/RNB2RK1 w - - 0 21	g2g4 c6e7 c2f5 f8f5 g6f5 e7f5	2304	middlegame sacrifice trappedPiece
xMR5W	r4r2/q5kp/p2p2p1/1p1N2B1/2p1P1Q1/P5bP/1PP3P1/R6K b - - 1 23	a7f2 g5e3 f2c2 g4g3	2306	middlegame
0r8FD	3r4/p2B2r1/bp3R1p/3R4/6k1/6P1/PP3P1P/4K3 b - - 4 30	d8d7 f2f3 g4h3 e1f2 d7d5 f6h6 d5h5 h6h5	2307	endgame mate sacrifice
fS0lQ	3r2k1/p4p2/1p2rRpQ/2p1P1Bp/2q5/7P/6PK/8 b - - 5 38	c4e4 f6e6 f7e6 g5f6 e4e5 f6e5	2309	clearance endgame
U4KtS	8/7p/4k1p1/2p3P1/4K2P/3P4/8/8 w - - 1 42	d3d4 c5d4 h4h5 d4d3 e4d3 e6f5 d3e3 f5g5 h5g6 h7g6	2310	endgame pawnEndgame
xhQXM	3r2k1/pp3ppp/4p1b1/4P3/1P3P2/2Pr3P/Pq1BQ3/R2R2K1 b - - 6 28	d3h3 d2e1 d8f8 e2b2	2313	discoveredAttack middlegame quietMove
q5EKM	8/8/2k1ppp1/pp4P1/3K3P/PPP5/8/8 b - - 0 41	f6g5 h4g5 c6d6 c3c4	2315	endgame pawnEndgame
o6w1y	r1bqr2k/pp4pp/1nn5/8/2QpNpPb/1P3P1P/PBPPN1B1/2KR3R w - - 5 19	c4c5 e8e5 c5d6 d8d6 e4d6 e5e2	2315	middlegame
TY3U2	8/5N2/pr3R2/p3P3/6Pk/5P2/5b2/7K w - - 1 35	f7d6 h4h3 f6h6 f2h4 h6h4 h3h4	2316	endgame
uJNRq	r2qk2r/2p1bppp/p1Q1b3/1p6/8/2N5/PPP2PPP/R3R1K1 b kq - 5 18	e6d7 e1e7 e8e7 c3d5 e7f8 c6c5 f8g8 d5e7 d8e7 c5e7	2316	attraction middlegame sacrifice
RwgNx	8/8/2B1Pk1p/1p6/2p5/P1n3KP/8/8 w - - 1 57	c6d7 c3e4 g3f4 c4c3 f4e4 c3c2	2317	advancedPawn endgame sacrifice
3LRoX	r1bqk2r/pp2ppbp/2np1np1/8/3NP3/2N1B3/PPP1BPPP/R2Q1RK1 b kq - 2 8	f6g4 e2g4 c8g4 d4c6 g4d1 c6d8	2318	opening
vMO7R	r1b1R3/1pp3k1/3p1q1p/2nPb1P1/p1P5/2N5/PPB1Q1P1/1K6 b - - 0 27	h6g5 e2h5 c8f5 h5h8 g7g6 h8f6 g6f6 e8a8	2318	exposedKing middlegame
Xf0PO	6k1/1pp4p/3p2p1/p1nPp3/2P1P1p1/2N1brPq/PPK1N2P/2R1Q2R w - - 9 23	c2b1 c5d3 e1d1 e3c1 e2c1 d3f2 d1a4 f2h1	2320	fork middlegame
5aNUB	5rk1/2R2ppp/2p5/p3Q3/q1b1PN2/5PK1/2r3PP/8 b - - 1 29	c4b5 f4h5 c2g2 g3g2 a4a2 g2g3	2322	defensiveMove middlegame
dghr7	2r2k2/pb3r2/1p2ppR1/8/8/qP1P2Q1/P4PPP/4R1K1 b - - 2 23	c8c2 g6g8 f8e7 g3b8 b7c8 g8c8	2324	middlegame
g8Fh4	8/1pR3pk/p1b4p/2KpB1r1/PP1P4/8/8/8 b - - 0 68	g5g6 b4b5 b7b6 c5b4 a6b5 a4b5	2325	endgame
lOykf	8/7p/1k1K4/2N3p1/2b4P/1p3P2/6P1/8 b - - 0 44	b3b2 c5a4 b6a5 a4b2 c4f1 h4g5	2326	endgame
oWGxE	3r4/pp5p/2p2Qp1/6Pk/8/3r1PK1/P7/8 b - - 0 41	d3d6 f6g7 h5g5 f3f4 g5h5 g7h7	2327	endgame mate mateIn3
ckRNx	8/8/p2k2pp/1p1P4/2p1K1PP/2P5/P7/8 b - - 0 43	a6a5 e4d4 g6g5 h4h5 d6e7 d4c5 b5b4 c5c4 b4c3 c4c3	2333	endgame pawnEndgame quietMove zugzwang
8flmP	8/R4K2/2k1p3/3pP2P/2pP4/8/8/1r6 b - - 0 47	c4c3 a7a3 c3c2 a3c3 c6d7 c3c2	2335	endgame rookEndgame
EH8YK	1k3r2/ppp3p1/7r/4R3/2B5/5K2/PPP2P1p/7R w - - 2 28	f3g3 h6g6 g3h4 g6g1	2335	endgame
VIHnK	1r2k3/pppnqbp1/2np3p/4p3/2N1Pr2/B1P4P/P1P1BPP1/1R1QR1K1 b - - 12 18	f4e4 a3d6 e7d8 d6c7 d8c7 c4d6 e8f8 d6e4	2336	exposedKing fork middlegame
dTbSq	r4rk1/pp4b1/6Qp/4N3/8/4P3/qP4PP/3R1RK1 w - - 1 24	d1d7 f8f1 g1f1 a2a1 f1f2 a1b2 f2g3 b2e5	2336	attraction fork middlegame
iuVIz	8/3R4/8/5Kp1/5P2/2k4r/3p4/8 w - - 0 59	f4g5 h3d3 d7c7 c3d4	2337	defensiveMove endgame rookEndgame
UNlAQ	8/8/2p1k3/2P3P1/4NP2/5K2/2r5/8 b - - 2 57	c2c4 f4f5 e6e5 g5g6 c4e4 g6g7 e4f4 f3g3	2338	advancedPawn endgame sacrifice
D0Xb3	r2qr1k1/pp3ppp/8/8/1n4b1/5N2/PPP1BPPP/R2QR1K1 w - - 0 17	h2h3 g4f3 d1d8 e8d8 e2f3 b4c2	2341	middlegame
KWtvl	8/Q4ppk/7p/4r3/8/3P2Pq/PPP1rP1P/2RR2K1 w - - 1 25	a7b7 e2f2 g1f2 h3h2 b7g2 e5f5 f2e3 h2g2	2346	attraction deflection endgame sacrifice
oo1Ns	r1b2rk1/p2n1p2/2pp4/qp4B1/3PP1n1/1Q6/PP2BPPP/R1K4R b - - 4 18	g4f2 g5d2 a5d8 b3g3	2346	middlegame
P9aHB	5k2/pp4Rp/3p1n2/3Pp3/5P2/7P/Pq4P1/4Q1K1 w - - 1 32	g7c7 b2b6 e1f2 b6c7 f4e5 c7c5	2346	endgame fork pin
Emarp	8/6p1/2p4p/2k2P2/6PP/8/8/6K1 b - - 0 45	c5d4 g4g5 h6g5 f5f6 g7f6 h4h5	2348	defensiveMove endgame pawnEndgame sacrifice
YkD0x	6rk/1p5p/5P1R/3ppNP1/3b4/pP6/r4P1P/5RK1 w - - 1 34	h2h4 a2f2 f1f2 a3a2	2348	advancedPawn endgame pin sacrifice
jEPhf	2r1qrk1/5pbp/p5p1/npNpP1B1/3P2Q1/7P/PP3PP1/2R2RK1 w - - 10 20	c5d7 c8c1 f1c1 h7h5 g4d1 e8d7	2350	middlegame
UAXWN	3Q1br1/pkp2ppp/5n2/q7/8/2N4P/PPP2RP1/R5K1 w - - 1 16	a1f1 f8d6 d8g8 f6g8	2352	middlegame quietMove trappedPiece
43ntr	r4rk1/p3R3/1p2R1p1/2p3Bp/6n1/2P5/P5PP/6K1 b - - 9 34	f8f7 h2h3 f7e7 e6e7 a8d8 h3g4	2353	endgame trappedPiece
aersD	5r1k/1br3p1/1p3p1p/p3b3/B6q/P3R1NP/1P2QPP1/4R1K1 b - - 1 29	b7c6 a4c6 c7c6 e3e4 e5g3 e4h4	2353	middlegame
XEZSS	2n5/ppk1b3/3p1np1/3Pp1q1/1P2PpB1/5P1Q/P3K3/4B3 b - - 7 49	c7b6 e1h4 g5h4 h3h4	2353	middlegame
h4WHI	8/2k2bp1/3p4/ppp2PK1/4P3/P1P2B2/2P5/8 w - - 0 35	f3h5 f7h5 g5h5 a5a4 h5g6 b5b4 g6g7 b4a3 f5f6 a3a2 f6f7 a2a1q	2354	advancedPawn endgame pin promotion quietMove
0EydC	r5k1/p5p1/2pQ3p/n7/4PBb1/2N2rPq/PPP2P1P/R4RK1 w - - 2 21	d6c5 f3f4 f2f3 f4f3 f1f3 g4f3	2354	middlegame
9tULg	8/6bk/p3P1pp/8/P1p1q3/6B1/6PP/5Q1K w - - 0 42	f1e1 e4e1 g3e1 h7g8	2358	defensiveMove endgame
zBoci	r1bq1rk1/1p2bpp1/p1n1p2p/6N1/3pQ2P/PB6/1PPB1PP1/R3K2R b KQ - 0 15	h6g5 h4g5 f7f5 b3e6 c8e6 e4e6	2360	kingsideAttack middlegame
LQpJ8	8/1r1rp1Q1/1p6/5p2/P1Ppk3/8/P4K2/8 b - - 5 45	e7e5 g7g3 d4d3 g3e3	2360	endgame mate mateIn2
jISzK	8/pp6/8/2P5/1P6/Pk4K1/8/8 w - - 1 54	g3f4 a7a6 f4e4 b3a3 c5c6 b7c6	2360	endgame pawnEndgame quietMove
lxJat	1k6/pp2r1pp/3p4/8/1N1Pr3/P2Rn1P1/1P5P/2R3K1 b - - 0 27	h7h5 d3b3 a7a5 b4c6 b8a8 c6e7	2363	endgame pin
7UQLd	Q7/Rrk2p1p/3p1qpb/2pP4/2P1Pn2/1P1p1P1P/2KNBP2/R7 w - - 0 32	c2c1 f6c3 c1d1 d3e2 d1e1 f4d3 e1e2 c3d2 e2f1 d2f2	2364	advancedPawn exposedKing mate middlegame
nfCv8	8/1p6/4b3/4pp2/3pPk2/pPrB1P1R/P1PK4/8 w - - 0 38	d2e2 f5e4 h3h4 f4g3 h4e4 e6f5 e4e5 f5d3 c2d3 c3c2	2365	endgame
Iarxv	8/2r1k1R1/R7/p2K4/2r5/8/8/8 b - - 1 60	e7d8 a6a8 c7c8 a8c8 c4c8 d5d6 d8e8 g7g8 e8f7 g8c8	2368	endgame exposedKing rookEndgame skewer
Nnq1K	8/2r5/1R1k4/P1p5/2K5/8/8/8 b - - 2 52	c7c6 c4b5 c6b6 a5b6 c5c4 b5a6 c4c3 b6b7 d6c7 a6a7 c3c2 b7b8q	2368	advancedPawn endgame promotion rookEndgame
IOfh1	6k1/6bp/2PP4/1B3b2/4p1p1/1P2B3/2K2PP1/7r b - - 0 31	h1h2 d6d7 f5d7 c6d7 g7f6 b5c4	2371	advancedPawn endgame
OpgEn	r3r1k1/4qp2/7p/1pp1p1pn/2b1P3/2P2NB1/1PQ2PPP/R2R2K1 w - - 4 22	g3e5 a8a1 d1a1 g5g4	2373	middlegame
2tfbk	5k2/7p/4B1p1/p4P2/8/5Q1P/1r3PK1/4q3 b - - 2 45	g6g5 f3a8 f8e7 a8a7 e7f6 a7f7 f6e5 f7g7	2373	endgame exposedKing
Py6Xs	1k5r/2p1b3/2n5/1p1pP1q1/3Pp1np/2P1PbP1/1PB5/R1B1KQ2 b Q - 1 34	h4g3 f1b5 b8c8 a1a8 c8d7 b5d5	2374	fork middlegame
7HjqC	6k1/p3p1b1/2qpPr1p/2pR4/1p2NpQP/8/PP3PP1/6K1 b - - 1 26	c6d5 e4f6 e7f6 e6e7 d5e5 g4d7	2378	advancedPawn clearance endgame kingsideAttack pin
57iDn	8/6p1/7p/8/4kPP1/7P/2K5/8 w - - 4 61	g4g5 h6h5 f4f5 e4f5	2386	endgame pawnEndgame quietMove
hjJh3	8/2n1k3/1p2p2p/p3P2P/P2K2B1/1P6/8/8 b - - 39 61	b6b5 d4c5 b5a4 b3a4 c7d5 c5b5 e7d7 b5a5 d5e3 g4e2	2388	defensiveMove endgame
YwuCI	r3r1k1/pp3ppp/1q3b2/3n1Q2/8/2NB2PP/PPP5/R1B1K2R w KQ - 1 18	e1d1 d5c3 b2c3 g7g6 f5f4 f6c3	2389	intermezzo middlegame
amo5c	r6k/1b4pp/pP2p1r1/2p2q2/1PBPp2Q/P6P/5PP1/4RRK1 w - - 0 29	d4c5 f5f3 h4g4 g6g4	2389	middlegame pin
ml7DK	r3r1k1/5pp1/7p/pp1p4/2pPbPPP/4N3/PP2R3/K3R3 b - - 1 27	a8b8 e3d5 b8d8 d5c7 e8e7 c7b5	2398	endgame
GPNdz	8/p4N2/8/2p2KP1/3b4/kP6/P7/8 b - - 0 40	a3a2 f7e5 d4e3 g5g6 e3h6 f5f6 a7a5 e5g4	2400	endgame quietMove
0aX8g	8/3k4/pR4p1/P3P2p/2pp1P1P/4n1K1/8/8 w - - 2 36	b6d6 d7c7 d6a6 c4c3	2400	defensiveMove endgame
8iSgl	2rr2k1/5pp1/p1b1p2p/q7/5Q2/1B4R1/P1P3PP/5R1K b - - 5 25	a5c7 f4f6 c7g3 f6f7 g8h7 h2g3	2401	intermezzo middlegame pin sacrifice
lTlAW	8/5pkp/5p2/8/1Q2p3/1P2P2P/r1q2PP1/3RK3 w - - 5 35	d1d2 a2a1 e1e2 c2b1 b4e4 b1e4	2407	endgame
OoNBB	3rr1k1/ppq2pbp/2ppn1p1/5b2/2PPN3/1P4P1/PB3PBP/2RQR1K1 b - - 0 18	c7b6 e4d6 d8d6 c4c5 d6d4 b2d4	2408	fork middlegame sacrifice
3dYEB	8/8/p1p1k3/3pp2p/P1p1P2P/1P1PK3/8/8 w - - 0 46	b3c4 d5c4 e3d2 e6d6 d3c4 d6c5 d2c3 a6a5 c3d3 c5b4	2409	endgame pawnEndgame quietMove zugzwang
wgl4G	4r1r1/ppq2p1k/2p2Rpp/5bRQ/2P1B3/1P1P2PP/P6K/8 w - - 4 28	e4f5 c7e7 g5g6 e7e2 h5e2 e8e2 h2g1 f7g6	2409	middlegame
yUxY4	r1bqkb1r/1p3ppp/p1p1p3/3n4/1P2N3/3B2P1/PPQB3P/R4R1K b kq - 2 18	f8b4 d2b4 d5b4 c2c5 d8d3 e4d6 d3d6 c5d6	2410	middlegame sacrifice
PtM8k	r1r1k3/3p1pq1/p1b1pN2/1pR1PnQ1/3P4/7R/P4PPP/6K1 b - - 6 35	e8d8 f6d5 f7f6 e5f6	2411	discoveredAttack middlegame
0brEY	1r4k1/1b3pp1/pR2p1np/1p2P3/8/1B3PB1/PP4PP/6K1 b - - 0 28	g8f8 b3c2 b8c8 c2g6 c8c1 g1f2 f7g6 b6b7	2416	endgame
EJSr6	rnbqr1k1/2p2ppp/1p1P4/8/2B5/4BQ2/P4PPP/5RK1 b - - 0 18	c7c6 f3f7 g8h8 e3d4 e8g8 f1e1	2417	defensiveMove middlegame
dGFrK	8/2K1kp2/4p1pp/4P3/5PPP/8/8/8 b - - 3 40	f7f6 g4g5 f6g5 f4g5 h6g5 h4g5	2418	endgame pawnEndgame
ymzu6	8/p3k1p1/1p1bp1r1/3q1p1p/1P1P1P1P/P2Q2P1/1B3K2/4R3 w - - 4 32	e1e2 d6f4 g3f4 d5h1 f2e3 g6g3 e3d2 g3d3	2420	endgame sacrifice skewer
Yj0qi	8/2kr2p1/2p4p/1p2RP1P/pP1K2P1/P7/8/8 w - - 1 33	d4c5 c7b7 g4g5 h6g5 h5h6 g7h6 f5f6 b7c7 e5f5 d7f7	2422	endgame rookEndgame
zONHT	4r1k1/5pbp/r2p2p1/2p5/2Pq4/7P/P1QB1PP1/1R1R2K1 b - - 1 24	e8e2 b1b8 g7f8 b8f8 g8f8 d2h6	2424	attraction kingsideAttack middlegame sacrifice
R4xUZ	r1b2rk1/pp1p1p2/3PpBpp/3qP3/1n6/1P3N2/5PPP/2Q2RK1 b - - 1 19	g8h7 f3g5 h6g5 c1g5 d5d4 g2g4 d4f4 g5f4	2426	middlegame quietMove sacrifice
GdsSm	6K1/R3k1P1/8/8/8/8/p5r1/8 b - - 2 56	e7f6 g8f8 g2c2 a7a6	2426	endgame rookEndgame
2tpsg	8/2p1k1p1/2p4p/p3K2P/P7/2P5/6P1/8 b - - 0 39	e7f7 e5d4 f7e6 d4c5	2427	endgame pawnEndgame
VFPcx	3q4/pp3p1k/2p3pn/8/5NP1/1PQ1PP2/P2r2K1/2R5 w - - 3 29	g2g3 h6f5 g4f5 d8g5 g3h3 g5f5 h3g3 f5g5	2427	endgame sacrifice
kLqtN	8/4k3/4B1P1/3P2K1/7r/8/8/8 b - - 8 63	h4h1 g6g7 h1g1 e6g4 e7f7 d5d6	2427	endgame
MxXxe	4r1k1/2R4p/6p1/3pp1QP/8/1P3P2/1q4PK/r7 b - - 3 37	e5e4 g5d5 g8h8 d5f7 b2e5 f3f4 e5c7 f7c7	2428	endgame
RgdEw	8/5p2/p2Pk2p/7P/4p1P1/8/P5K1/8 w - - 3 44	g2f2 e6d6 g4g5 d6e7 g5g6 f7g6	2428	endgame pawnEndgame
